Id,Old Name,New Name,Notes
,Stingers - 5pk .5g Liquid Diamonds Pre-Rolls - White Widow - 2.5g,Stinger White Widow Infused Pre-roll 2.5g,collapsed_duplicate;merged_into_master
,Stingers - 2pk .5g Liquid Diamonds Pre-Rolls - Super Boof - 1g,Stinger Super Boof Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;master_of_2_duplicates;renamed
,Stingers - 5pk .5g Liquid Diamonds Pre-Rolls - Super Boof - 2.5g,Stinger Super Boof Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Stingers - Live Resin Cartridge - Lemon FLO - 1g,Stinger Lemon Flo Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 2pk .5g Pre-Rolls - Colombian Gold - 1g,Stinger Colombian Gold Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 5pk .5g Pre-Rolls - Colombian Gold - 2.5g,Stinger Colombian Gold Infused Pre-roll 2.5g,collapsed_duplicate;merged_into_master
,Stingers - 5pk .5g Liquid Diamonds Pre-Rolls - Skunk Cookies - 2.5g,Stinger Skunk Cookies Infused Pre-roll 2.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 2pk .5g Pre-Rolls - Dutch Haze - 1g,Stinger Dutch Haze Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 5pk .5g Pre-Rolls - Dutch Haze - 2.5g,Stinger Dutch Haze Infused Pre-roll 2.5g,collapsed_duplicate;merged_into_master
,Stingers - 2pk .5g Liquid Diamonds Pre-Rolls - Strawberry Kush - 1g,Stinger Strawberry Kush Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;master_of_2_duplicates;renamed
,Stingers - 2pk .5g Pre-Rolls - Flo - 1g,Stinger Flo Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 5pk .5g Pre-Rolls - Flo - 2.5g,Stinger Flo Infused Pre-roll 2.5g,collapsed_duplicate;merged_into_master
,Stingers - 2pk .5g Liquid Diamonds Pre-Rolls - Jesse's Girl - 1g,Stinger Jessie's Girl Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 5pk .5g Liquid Diamonds Pre-Rolls - Jesse's Girl - 2.5g,Stinger Jessie's Girl Infused Pre-roll 2.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 5pk .5g Pre-Rolls - Durban Poison - 2.5g,Stinger Durban Poison Infused Pre-roll 2.5g,collapsed_duplicate;merged_into_master
,Super Stingers - 2pk .5g Pre-Rolls - Pineapple OG - 1g,Stinger Pineapple Og Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 2pk .5g Pre-Rolls - Wedding Cake - 1g,Stingers Wedding Cake Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 2pk .5g Pre-Rolls - Cinderella 99 - 1g,Stinger Cinderella 99 Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Stingers - 5pk .5g Pre-Rolls - Cinderella 99 - 2.5g,Stinger Cinderella 99 Infused Pre-roll 2.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 2pk .5g Pre-Rolls - Tangie - 1g,Stinger Tangie Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Stingers - 2pk .5g Pre-Rolls - Strawberry Kush - 1g,Stinger Strawberry Kush Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Stingers - 5pk .5g Pre-Rolls - DJ Short Blueberry - 2.5g,Stinger Dj Short Blueberry Infused Pre-roll 2.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Super Stingers - 2pk .5g Pre-Rolls - THC Bomb - 1g,Stinger THC Bomb Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Skagit Organics RSO Omega 1g,Skagit Organics Omega RSO 1g,collapsed_duplicate;merged_into_master
,CBD Original - Harlequin - 4:1 - Sativa - 1g - DOH+,Skagit Organics Harlequin RSO 1g,collapsed_duplicate;merged_into_master
,CBG Original - The White CBG - 1g - DOH+,Skagit Organics The White CBG RSO 1g,no_vendor_column;no_cannabinoid_columns;renamed
,RSO Original - Strawberry Cough - Sativa - 1g - DOH+,Skagit Organics Strawberry Cough RSO 1g,collapsed_duplicate;merged_into_master
,Suspended Pre Roll Commando #7 1g,Suspended Commando 7 Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Suspended Pre Roll Lost OG 1g,Suspended Lost Og Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Suspended Pre Roll Maui Wowie 1g,Suspended Maui Wowie Pre-roll 1g,collapsed_duplicate;merged_into_master
,Suspended Pre Roll Melted Strawberry 1g,Suspended Melted Strawberries Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Suspended Pre Roll Star Pebbles 1g,Suspended Star Pebbles Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Suspended Pre Roll Triple Burger 1g,Suspended Triple Burger Pre-roll 1g,collapsed_duplicate;merged_into_master
,Pastime Cartridge - Perm Vacation 1g,Pastime Perm Vacation Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Pastime Cartridge - Pineapple Beltz 1g,Pastime Pineapple Beltz Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Infused Pre-Roll Sherb Cream Pie 1g,Pastime Sherb Cream Pie Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Infused Pre-Roll Queen Of The South 1g,Pastime Queen Of The South Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Golden Nuggets - Sugar Rainbow Luxe - 7g (Finest),Freddy's Fuego Sugar Rainbow Luxe Flower 7g,no_vendor_column;no_cannabinoid_columns;renamed
,Golden Nuggets - Pineapple Bang - 7g (Finest),Freddy's Fuego Pineapple Bang Flower 7g,collapsed_duplicate;merged_into_master
,Golden Nuggets - Black Market - 7g (Finest),Freddy's Fuego Black Market Flower 7g,no_vendor_column;no_cannabinoid_columns;renamed
,Golden Nuggets - Sub-Zero - 7g (Finest),Freddy's Fuego Sub Zero Flower 7g,no_vendor_column;no_cannabinoid_columns;renamed
,BFF Flavored Live Resin Vape Cart - BS - Baby Shark - 1g - (I) - DOH,Buddies Baby Shark Cartridge 1g,collapsed_duplicate;merged_into_master
,BFF Flavored Live Resin Vape Cart - WYD - Watermelon Yuzu Dragon fruit - 1g - (H) - DOH,Buddies Watermelon Yuzu Dragon Fruit Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Mindmelt Live Resin Vape Cart - GG4 - 1g - (H) - DOH,Buddies Gg4 Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Mindmelt Live Resin Vape Cart - Marcel Clementine - 1g - (S) - DOH,Buddies Marcel Clementine Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Const Rosin AIO Hype 2.0 Device Black Domina 1g,Constellation Black Domina Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Const Rosin AIO Hype 2.0 Device Dulce De Uva 1g,Constellation Dulce De Uva Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Const Rosin AIO Hype 2.0 Device Pie Hoe 1g,Constellation Pie Hoe Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Const Rosin AIO Hype 2.0 The Soap 1g,Constellation The Soap Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,Constellation infused pre-roll 14pk 7g - Tea Time,Constellation Tea Time Infused Pre-roll 7g,collapsed_duplicate;merged_into_master
,Constellation Cold Cure 1g - Cali Swiss,Constellation Cali Swiss Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Constellation Cold Cure 1g - Dulce De Uva,Constellation Dulce De Uva Cartridge 1g,collapsed_duplicate;merged_into_master
,Const Rosin Vape Cart 0.5g - Kosher Headband,Constellation Kosher Headband Cartridge 0.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Const Rosin Vape Cart 0.5g - Pie Hoe,Constellation Pie Hoe Cartridge 0.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Downtown FLOWER - TWISTED TOAST - 1g,Downtown Twisted Toast Flower 1g,collapsed_duplicate;merged_into_master
,Pastime Brand Battery,Pastime Brand Battery,no_vendor_column;no_cannabinoid_columns;noncannabis_cleaned_original_name
,Trichome Applesauce Cart - Super Lemon Haze - 1g,Trichome Super Lemon Haze Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Trichome Applesauce Cart - Permanent Scented Marker - 1g,Trichome Permanent Scented Marker Cartridge 1g,collapsed_duplicate;merged_into_master
,Trichome Applesauce Cart - Hall Pass - 1g,Trichome Hall Pass Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Trichome Diamond Dusted Pre-Roll - Watermelon Runtz DDP - 1g,Trichome Watermelon Runtz Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,"75g Trichome InTERPreter Pre-Rolls, 2ct - Kush Mints+EP - 1.5g",Trichome Kush Mints. Infused Pre-roll 1.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Trichome Diamond Dusted Pre-Roll - Super Lemon Haze DDP - 1g,Trichome Super Lemon Haze Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,".75g Trichome InTERPreter Pre-Rolls, 6pk - Kush Mints+EP - 4.5g",Trichome Kush Mints Infused Pre-roll 4.5g,no_vendor_column;no_cannabinoid_columns;renamed
,".75g Trichome InTERPreter Pre-Rolls, 6pk - Ice Cream Cake Bx1+AF - 4.5g",Trichome Ice Cream Cake Infused Pre-roll 4.5g,no_vendor_column;no_cannabinoid_columns;renamed
,".75g Trichome InTERPreter Pre-Rolls, 6pk - Bubble Bath+AC - 4.5g",Trichome Bubble Bath 1 Infused Pre-roll 4.5g,no_vendor_column;no_cannabinoid_columns;renamed
,".75g Trichome InTERPreter Pre-Rolls, 6pk - Epiphany+CP - 4.5g",Trichome Epiphany Infused Pre-roll 4.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Ceres Capsule ANTI-ANXIETY 10pk,Ceres Anti Anxiety Capsule 0.35oz,collapsed_duplicate;merged_into_master
,MAJOR-Liquid Infused Beverage-Zero Cal Gingerade Relief-20mg CBD-100mg CBG-100mg THC-6.7oz,Major Zero Cal Gingerade Relief 20mg CBD 100mg CBG 100mg THC Beverage,no_vendor_column;no_cannabinoid_columns;renamed
,MAJOR - Liquid Infused Edible - Blackberry Lemonade 100mg THC 2oz,Major Blackberry Lemonade 100mg THC Shots 2floz,collapsed_duplicate;merged_into_master
,MAJOR  - Liquid Infused Edible - Fruit Punch 100mg 2oz,Major Fruit Punch 100mg Shots 2floz,collapsed_duplicate;merged_into_master
,Tilted-Flower-GMO Mind Flayer-3.5g,Tilted Gmo Mindflayer Flower 3.5g,collapsed_duplicate;merged_into_master
,Tilted-Flower-Blue Spritzer-3.5g,Tilted Blue Spritzer Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,TIlted-Flower-Toad Venom-3.5g,Tilted Toad Venom Flower 3.5g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Flower-GMO Mind Flayer-7g,Tilted Gmo Mindflayer Flower 7g,collapsed_duplicate;merged_into_master
,Tilted-Flower-Blue Spritzer-7g,Tilted Blue Spritzer Flower 7g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Flower-Ripped Off Runtz-3.5g,Tilted Ripped Off Runtz Flower 3.5g,collapsed_duplicate;merged_into_master
,Tilted-Flower-Ripped Off Runtz-7g,Tilted Ripped Off Runtz Flower 7g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Flower-Ripped Off Runtz-28g,Tilted Ripped Off Runtz Flower 28g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Flower-Blue Spritzer-28g,Tilted Blue Spritzer Flower 28g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Pre-roll-Blue Spritzer-1.2g,Tilted Blue Spritzer Pre-roll 1.2g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Pre-roll-Gelonade-1.2g,Tilted Gelonade Pre-roll 1.2g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Pre-roll-GMO Mind Flayer-1.2g,Tilted Gmo Mindflayer Pre-roll 1.2g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Pre-roll-Ripped Off Runtz-1.2g,Tilted Ripped Off Runtz Pre-roll 1.2g,collapsed_duplicate;merged_into_master
,"Tilted-Pre-roll-Toad Venom-1,2g",Tilted Toad Venom Pre-roll 1.2g,collapsed_duplicate;merged_into_master
,Tilted-Pre-roll-Gelonade-3.6g,Tilted Gelonade Pre-roll 3.6g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Pre-roll-Blue Spritzer-3.6g,Tilted Blue Spritzer Pre-roll 3.6g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Pre-roll-GMO Mind Flayer-3.6g,Tilted Gmo Mindflayer Pre-roll 3.6g,collapsed_duplicate;merged_into_master
,Tilted-Pre-roll-Ripped Off Runtz-3.6g,Tilted Ripped Off Runtz Pre-roll 3.6g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted-Pre-roll-Toad Venom-3.6g,Tilted Toad Venom Pre-roll 3.6g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted[ThunderStixx]-Infused Pre-roll-Gelonade-1.2g,Tilted Gelonade Infused Pre-roll 1.2g,collapsed_duplicate;merged_into_master
,Tilted[ThunderStixx]-Infused Pre-roll-Hashburger-1.2g,Tilted Hash Burger Infused Pre-roll 1.2g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted[ThunderStixx]-Infused Pre-roll-Ripped Off Runtz-1.2g,Tilted Ripped Off Runtz Infused Pre-roll 1.2g,collapsed_duplicate;merged_into_master
,"Tilted[ThunderStixx]-Infused Pre-roll-Toad Venom-1,2g",Tilted Toad Venom Infused Pre-roll 1.2g,collapsed_duplicate;merged_into_master
,Tilted[ThunderStixx]-Infused Pre-roll-Ripped Off Runtz-3.6g,Tilted Ripped Off Runtz Infused Pre-roll 3.6g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted[ThunderStixx]-Infused Pre-roll-Toad Venom-3.6g,Tilted Toad Venom Infused Pre-roll 3.6g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted[ThunderStixx]-Infused Blunt-Double Tap-1.2g,Tilted Double Tap Infused Blunt 1.2g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted[ThunderStixx]-Infused Blunt-Don Mega-1.2g,Tilted Don Mega Infused Blunt 1.2g,no_vendor_column;no_cannabinoid_columns;renamed
,Tilted[ThunderStixx]-Infused Blunt-Toad Venom-1.2g,Tilted Toad Venom Infused Blunt 1.2g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Infused Pre-roll-Blue Lobster SugarStix-1g,Lifted Blue Lobster Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Lifted Cannabis-Infused Pre-roll-Boysenberry Creme Brulee SugarStix-1g,Lifted Boysenberry Creme Brulee Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Infused Pre-roll-Metaverse SugarStix-1g,Lifted Metaverse Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Lifted Cannabis-Infused Pre-roll-Wedding Cake SugarStix-1g,Lifted Wedding Cake Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Infused Pre-roll-Ztrufflez SugarStix-1g,Lifted Ztrufflez Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Lifted Cannabis-Pre-roll-Burnout #33-1g,Lifted Burnout 33 Pre-roll 1g,collapsed_duplicate;merged_into_master
,Lifted Cannabis-Pre-roll-Luxor-1g,Lifted Luxor Pre-roll 1g,collapsed_duplicate;merged_into_master
,Lifted Cannabis-Pre-roll-Metaverse-1g,Lifted Metaverse Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Disposable Cartridge-Live Resin Malibu Marker-1g,Lifted Malibu Marker Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,Lifted Cannabis-Disposable Cartridge-Live Resin Peanut Butter Banana-1g,Lifted Peanut Butter Banana Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Disposable Cartridge-Live Resin Truffle Cake-1g,Lifted Truffle Cake Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Disposable Cartridge-Ztrufflez-1g,Lifted Ztrufflez Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,Lifted Cannabis-Disposable Cartridge-Cured Boysenberry Creme Brulee-1g,Lifted Boysenberry Creme Brulee Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Disposable Cartridge-Cured Emerald Runtz-1g,Lifted Emerald Runtz Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Disposable Cartridge-Cured Malibu Marker-1g,Lifted Malibu Marker Disposable Cartridge 1g,collapsed_duplicate;merged_into_master
,Lifted Cannabis-Disposable Cartridge-Cured Melon Headz-1g,Lifted Melon Heads Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Disposable Cartridge-Cured PluZo-1g,Lifted Pluzo Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Disposable Cartridge-Cured Super Sauce-1g,Lifted Super Sauce Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Lifted Cannabis-Disposable Cartridge-Cured Wedding Cake-1g,Lifted Wedding Cake Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Mfused - Disposable - Strawberry Striker - 1g,Mfused Strawberry Striker Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Mfused - Disposable - Red Card - 1g,Mfused Red Card Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Mfused- Disposable - Golden Glove (I) - 1g,Mfused Golden Glove Without Category 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Shatter J's - Cartridge - Banana Cream Pie - 1g,Shatter J's Banana Cream Pie Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Shatter J's - Disposable - Banana Cream Pie - 1g,Shatter J's Banana Cream Pie Disposable Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Shatter J's - Cartridge - Strawberry Daiquiri- 1g,Shatter J's Strawberry Daiquiri Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Shatter J's - Infused Joint Pack- Watermelon Martini - 5g,Shatter J's Watermelon Martini Infused Pre-roll 5g,collapsed_duplicate;merged_into_master
,Shatter J's - Infused Pre Roll - Watermelon Martini - 1g,Shatter J's Watermelon Martini Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Shatter J's - Infused Pre-roll - Super Boof -1g,Shatter J's Super Boof Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Shatter J's - Infused Pre-roll - Raspberry Lemonade-1g,Shatter J's Raspberry Lemonade Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,Shatter J's - Infused Pre-roll - Huckleberry Iced Tea - 1g,Shatter J's Huckleberry Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Pre-Roll Digital Hash Hole - Lemon Cherry Gelato - 1g,Ooowee Lemon Cherry Gelato Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Pre-Roll Digital Hash Hole - Ooowee Marker - 0.75g,Ooowee Ooowee Marker Infused Pre-roll 0.75g,collapsed_duplicate;merged_into_master
,Ooowee - Pre-Roll Digital Hash Hole - Mango Haze - 0.75g,Ooowee Mango Haze Infused Pre-roll 0.75g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Pre-Roll Digital Hash Hole - Seattle Strawberry Cough - 0.75g,Ooowee Seattle Strawberry Cough Infused Pre-roll 0.75g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Pre-Roll Digital Hash Hole - FaceLock - 0.75g,Ooowee Facelock Infused Pre-roll 0.75g,collapsed_duplicate;merged_into_master
,Ooowee - Pre-Roll Digital Hash Hole - Mr Bad - 0.75g,Ooowee Mr. Bad Infused Pre-roll 0.75g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Cartridge - Golden Lychee - 1g,Ooowee Golden Lychee Cartridge 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Hydrocarbon Concentrate - Cheat Code - 1g,Ooowee Cheat Code Bho 1g,collapsed_duplicate;merged_into_master
,Ooowee - Hydrocarbon Concentrate - Crunch Berries - 1g,Ooowee Crunch Berriez Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Hydrocarbon Concentrate - White Peach - 1g,Ooowee White Peach Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Hydrocarbon Concentrate - Super Boof - 1g,Ooowee Super Boof Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Hydrocarbon Concentrate - Mango Haze - 1g,Ooowee Mango Haze Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - Hydrocarbon Concentrate - Super Lemon Haze - 1g,Ooowee Super Lemon Haze Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,Ooowee - 5/1G Infused PreRoll - Sunset Lemonade - 5g,Ooowee Sunset Lemonade Infused Pre-roll 5g,collapsed_duplicate;merged_into_master
,2727- Flower - Planet Sherb - 14g,2727 Planet Sherb Flower 14g,collapsed_duplicate;merged_into_master
,Super Mega Bussin' - BHO - Forest Fire - 1g,2727 Forest Fire Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,2727 - Infused Pre- Roll - Blueberry Blast - 1g,2727 Blueberry Infused Pre-roll 1g,no_vendor_column;no_cannabinoid_columns;renamed
,2727 - Infused Pre-Roll - Frosted Gummy - 1g,2727 Frosted Gummy Infused Pre-roll 1g,collapsed_duplicate;merged_into_master
,SMB - BHO - Kush Cobbler - 1g,2727 Kush Cobbler Bho 1g,no_vendor_column;no_cannabinoid_columns;renamed
,2727 - Blunts - Vanilla Heady Eddy - 1.5g,2727 Heady Eddy Blunt 1.5g,collapsed_duplicate;merged_into_master
,SuperMegaBussin - BHO - Conejito - 1g,2727 Conejito Bho 1g,collapsed_duplicate;merged_into_master
